178,2022-05-31T08:46:25Z,49,-122.138333,37.056757
178,2022-05-31T08:51:24Z,41,-122.138333,37.056757
178,2022-05-31T08:56:24Z,47,-122.138333,37.056757
178,2022-05-31T09:01:24Z,46,-122.138333,37.056757
