100122,2022-05-31T08:48:38Z,14,136.24930,35.26828
100122,2022-05-31T08:53:41Z,16,136.24930,35.26828
100122,2022-05-31T08:58:43Z,16,136.24930,35.26828
100122,2022-05-31T09:03:46Z,17,136.24930,35.26828
