54,2022-05-31T08:45:43Z,14,6.974947,46.316447
54,2022-05-31T08:50:43Z,16,6.974947,46.316447
54,2022-05-31T08:55:44Z,14,6.974947,46.316447
54,2022-05-31T09:00:44Z,17,6.974947,46.316447
